[Name]
Series 1 at /POINT:Point 1

[Data]
Time [ s ],Velocity v [ m s^-1 ]	
0.022299999	0.074253269
0.022399999	0.07298706
0.022500001	0.071291346
0.022600001	0.069248695
0.022700001	0.067297312
0.0228	0.066197269
0.0229	0.066453973
0.023	0.067859312
0.0231	0.069621982
0.0232	0.071083846
0.0233	0.072002889
0.023399999	0.072263915
0.023499999	0.071805262
0.023600001	0.070829515
0.023700001	0.069926026
0.023800001	0.069867764
0.0239	0.070942753
0.024	0.072599258
0.0241	0.073906274
0.0242	0.074345068
0.0243	0.074112545
0.0244	0.07373105
0.024499999	0.073471906
0.024599999	0.073341249
0.024700001	0.073230505
0.024800001	0.073035409
0.024900001	0.072596683
0.025	0.071856848
0.0251	0.071046482
0.0252	0.07052299
0.0253	0.070365608
0.0254	0.070266538
0.0255	0.069863838
0.025599999	0.069231884
0.025699999	0.06877275
0.025800001	0.068756839
0.025900001	0.069070806
0.026000001	0.069526789
0.0261	0.070167747
0.0262	0.071046451
0.0263	0.071919144
0.0264	0.072325293
0.0265	0.072123596
0.0266	0.071631569
0.026699999	0.071204161
0.026799999	0.070837519
0.026900001	0.070321167
0.027000001	0.069656482
0.027100001	0.069113752
0.0272	0.06903763
0.0273	0.069463358
0.0274	0.070108629
0.0275	0.070736459
0.0276	0.071377368
0.0277	0.072059305
0.027799999	0.072599978
0.027899999	0.072726426
0.028000001	0.072429464
0.028100001	0.072052525
0.028200001	0.07192945
0.0283	0.072072465
0.0284	0.072291995
0.0285	0.072546511
0.0286	0.072874371
0.0287	0.073021821
0.0288	0.072559981
0.028899999	0.071400487
0.028999999	0.070033691
0.029100001	0.069159093
0.029200001	0.069182639
0.029300001	0.070013089
0.0294	0.071259637
0.0295	0.072550896
0.0296	0.07366237
0.0297	0.074485108
0.0298	0.074937543
0.0299	0.074977166
0.029999999	0.074580027
0.030099999	0.073718404
0.030200001	0.072454284
0.030300001	0.071064014
0.030400001	0.070045802
0.0305	0.069832319
0.0306	0.07050947
0.0307	0.071676339
0.0308	0.07287266
0.0309	0.073888923
0.031	0.074624733
0.031099999	0.074844722
0.031199999	0.074238052
0.031300001	0.072787961
0.031399999	0.070892671
0.031500001	0.069130333
0.031599999	0.067929933
0.0317	0.067408646
0.031800002	0.067502421
0.0319	0.068172176
0.032000002	0.069406338
0.0321	0.071011226
0.032200001	0.072545718
0.032299999	0.073437091
0.032400001	0.07329716
0.032499999	0.072203604
0.032600001	0.070706223
0.032699999	0.069652854
0.0328	0.069679011
0.032900002	0.070722669
0.033	0.071975493
0.033100002	0.072460299
0.0332	0.07186189
0.033300001	0.070791841
0.033399999	0.07019463
0.033500001	0.070560106
0.033599999	0.07169324
0.033700001	0.073061458
0.033799999	0.074263043
0.0339	0.075155627
0.034000002	0.075599211
0.0341	0.075310245
0.034200002	0.074061144
0.0343	0.072046348
0.034400001	0.069802685
0.034499999	0.067930959
0.034600001	0.066775409
0.034699999	0.066363466
0.034800001	0.066596993
0.034899999	0.067263559
0.035	0.06807053
0.035100002	0.068745885
0.0352	0.069182356
0.035300002	0.06948278
0.0354	0.069874913
0.035500001	0.070551853
0.035599999	0.071541868
0.035700001	0.072651704
0.035799999	0.073536742
0.035900001	0.073903857
0.035999999	0.073636186
0.0361	0.072814002
0.036200002	0.071800562
0.0363	0.070993884
0.036400002	0.070561024
0.0365	0.070325687
0.036600001	0.070039305
0.036699999	0.069742411
0.036800001	0.069693418
0.036899999	0.070018123
0.037000001	0.070462746
0.037099998	0.070593169
0.0372	0.070218113
0.037300002	0.069571968
0.0374	0.069038562
0.037500002	0.068801784
0.0376	0.068817015
0.037700001	0.068973312
0.037799999	0.069187749
0.037900001	0.06945855
0.037999999	0.069795703
0.038100001	0.070230714
0.038199998	0.070889758
0.0383	0.071842954
0.038400002	0.072927654
0.0385	0.073786395
0.038600002	0.074053234
0.0387	0.073552243
0.038800001	0.072417119
0.038899999	0.070963625
0.039000001	0.069567358
0.039099999	0.068595828
0.039200001	0.068338193
0.039299998	0.068822737
0.0394	0.069741812
0.039500002	0.070665249
0.0396	0.071383964
0.039700002	0.071992998
0.039799999	0.072595701
0.039900001	0.073101001
0.039999999	0.073300919
0.040100001	0.073111837
0.040199999	0.072596674
0.040300001	0.071798261
0.040399998	0.070652179
0.0405	0.069217594
0.040600002	0.067867096
0.0407	0.067162554
0.040800002	0.067454365
0.040899999	0.068563327
0.041000001	0.069911935
0.041099999	0.071000988
0.041200001	0.071675091
0.041299999	0.072025845
0.041400001	0.072154585
0.041499998	0.072040131
0.0416	0.071628463
0.041700002	0.071073937
0.0418	0.070728004
0.041900002	0.07083412
0.041999999	0.071317418
0.042100001	0.071869423
0.042199999	0.072166736
0.042300001	0.072035169
0.042399999	0.071514009
0.0425	0.070806211
0.042599998	0.070097527
0.0427	0.069499978
0.042800002	0.06910635
0.0429	0.069081075
0.043000002	0.069573764
0.043099999	0.070437557
0.043200001	0.071174979
0.043299999	0.071345403
0.043400001	0.070975745
0.043499999	0.070466816
0.0436	0.070198749
0.043699998	0.070246134
0.0438	0.070459892
0.043900002	0.070752086
0.044	0.071132568
0.044100002	0.071643878
0.044199999	0.072195063
0.044300001	0.07265029
0.044399999	0.072908705
0.044500001	0.072909713
0.044599999	0.07260358
0.0447	0.0719526
0.044799998	0.071010263
0.0449	0.070011459
0.045000002	0.069272336
0.0451	0.068930987
0.045200001	0.068878712
0.045299999	0.06894412
0.045400001	0.069098188
0.045499999	0.069364594
0.045600001	0.069744351
0.045699999	0.070212512
0.0458	0.070864492
0.045899998	0.071782238
0.046	0.07281316
0.046100002	0.073575235
0.0462	0.073810302
0.046300001	0.073669353
0.046399999	0.073605332
0.046500001	0.073891192
0.046599999	0.074324529
0.046700001	0.074370618
0.046799999	0.073662955
0.0469	0.072398016
0.046999998	0.07117786
0.0471	0.070488535
0.047200002	0.070276987
0.0473	0.070203944
0.047400001	0.070119516
0.047499999	0.070196187
0.047600001	0.070701284
0.047699999	0.071590816
0.047800001	0.072437644
0.047899999	0.072736947
0.048	0.072299185
0.048099998	0.071404985
0.0482	0.070578357
0.048300002	0.070212904
0.0484	0.070280373
0.048500001	0.070488809
0.048599999	0.0706292
0.048700001	0.070796365
0.048799999	0.071243587
0.048900001	0.072058009
0.048999999	0.072940206
0.0491	0.073394474
0.049199998	0.073126253
0.0493	0.072178676
0.049400002	0.070856023
0.0495	0.069520009
0.049600001	0.068496227
0.049699999	0.067997402
0.049800001	0.068100961
0.049899999	0.068691148
0.050000001	0.0695148
0.050099999	0.070359539
0.0502	0.071150334
0.050299998	0.071891893
0.0504	0.072473297
0.050500002	0.072667592
0.0506	0.072395153
0.050700001	0.071838024
0.050799999	0.0713599
0.050900001	0.071150419
0.050999999	0.071170076
0.051100001	0.071278902
0.051199999	0.071213787
0.0513	0.070745396
0.051399998	0.06986785
0.0515	0.068849147
0.051600002	0.0681243
0.0517	0.067998685
0.051800001	0.068455973
0.051899999	0.069230398
0.052000001	0.070079064
0.052099999	0.07077819
0.052200001	0.071155723
0.052299999	0.07120797
0.0524	0.071158978
0.052499998	0.071326373
0.0526	0.071754239
0.052700002	0.072118234
0.0528	0.072023959
0.052900001	0.071425879
0.052999999	0.070696309
0.053100001	0.07024992
0.053199999	0.070151377
0.053300001	0.070138164
0.053399999	0.069946169
0.0535	0.069524105
0.053599998	0.068923874
0.0537	0.068229718
0.053800002	0.06759006
0.0539	0.067226624
0.054000001	0.067327071
0.054099999	0.067873111
0.054200001	0.068597094
0.054299999	0.069136902
0.054400001	0.069296801
0.054499999	0.069071711
0.0546	0.068658417
0.054699998	0.068368181
0.0548	0.068480119
0.054900002	0.069154249
0.055	0.070355852
0.055100001	0.071820448
0.055199999	0.07318674
0.055300001	0.074162091
0.055399999	0.074510963
0.055500001	0.074130473
0.055599999	0.073179716
0.0557	0.072051859
0.055799998	0.071075895
0.0559	0.070320028
0.056000002	0.069632756
0.0561	0.068930501
0.056200001	0.068414423
0.056299999	0.068467391
0.056400001	0.069300137
0.056499999	0.070733011
0.056600001	0.072236789
0.056699999	0.073201944
0.0568	0.073226949
0.056899998	0.072298766
0.057	0.070826764
0.057100002	0.069404042
0.0572	0.068506353
0.057300001	0.068250135
0.057399999	0.068498861
0.057500001	0.069062454
0.057599999	0.069856572
0.057700001	0.070759002
0.057799999	0.071438319
0.0579	0.07145526
0.057999998	0.070679944
0.0581	0.069498106
0.058200002	0.068579432
0.0583	0.068389468
0.058400001	0.068910723
0.058499999	0.069823823
0.058600001	0.070853493
0.058699999	0.07187379
0.058800001	0.072701317
0.058899999	0.073012074
0.059	0.072666165
0.059099998	0.071953064
0.0592	0.071367365
0.059300002	0.071067512
0.0594	0.070852377
0.059500001	0.070500218
0.059599999	0.07007227
0.059700001	0.069825903
0.059799999	0.069946808
0.059900001	0.070350319
0.059999999	0.070789139
0.0601	0.071105735
0.060199998	0.071240399
0.0603	0.071174816
0.060400002	0.070939664
0.0605	0.07066316
0.060600001	0.070479751
0.060699999	0.070435616
0.060800001	0.070485338
0.060899999	0.07061301
0.061000001	0.070910315
0.061099999	0.071479347
0.0612	0.07224063
0.061299998	0.07295749
0.0614	0.07337565
0.061500002	0.073376933
0.0616	0.072970339
0.061700001	0.072198611
0.061799999	0.071214624
0.061900001	0.070362871
0.061999999	0.069997624
0.062100001	0.070199001
0.062199999	0.070714777
0.0623	0.071196121
0.062399998	0.071514031
0.0625	0.071788721
0.062600002	0.07210493
0.062700003	0.072253781
0.062799998	0.071859387
0.062899999	0.070783728
0.063000001	0.069342304
0.063100003	0.068197086
0.063199997	0.067900488
0.063299999	0.068559937
0.0634	0.069834795
0.063500002	0.07111804
0.063600004	0.071887184
0.063699998	0.072007733
0.0638	0.07166728
0.063900001	0.071172039
0.064000003	0.070677977
0.064099997	0.070167473
0.064199999	0.069575687
0.064300001	0.068994922
0.064400002	0.068598395
0.064499997	0.068474482
0.064599998	0.068568824
0.0647	0.068783892
0.064800002	0.069115233
0.064900003	0.069628411
0.064999998	0.070300565
0.065099999	0.07095729
0.065200001	0.071415646
0.065300003	0.071681273
0.065399997	0.071894013
0.065499999	0.072168595
0.0656	0.072481009
0.065700002	0.072687181
0.065800004	0.072659839
0.065899998	0.072371516
0.066	0.07190675
0.066100001	0.071415123
0.066200003	0.071084742
0.066299997	0.071056765
0.066399999	0.071375041
0.066500001	0.071988631
0.066600002	0.072696329
0.066699997	0.07320627
0.066799998	0.073242747
0.0669	0.072687352
0.067000002	0.071726213
0.067100003	0.07079989
0.067199998	0.070383513
0.067299999	0.070635593
0.067400001	0.071325229
0.067500003	0.072032009
0.067599997	0.072441385
0.067699999	0.072497955
0.0678	0.072295552
0.067900002	0.071887773
0.068000004	0.071254234
0.068099998	0.070525286
0.0682	0.070023444
0.068300001	0.069980021
0.068400003	0.070284024
0.068499997	0.070497017
0.068599999	0.070315202
0.068700001	0.069892814
0.068800002	0.069695921
0.068899997	0.070008902
0.068999998	0.070667117
0.0691	0.071284133
0.069200002	0.071629822
0.069300003	0.071757454
0.069399998	0.071857145
0.069499999	0.071969289
0.069600001	0.071990886
0.069700003	0.071838128
0.069799997	0.071574482
0.069899999	0.071258151
0.07	0.070846186
0.070100002	0.070283232
0.070200004	0.069655609
0.070299998	0.069262751
0.0704	0.069347103
0.070500001	0.069797445
0.070600003	0.070292799
0.070699997	0.070546032
0.070799999	0.070492209
0.070900001	0.070288157
0.071000002	0.070162516
0.071099997	0.070309133
0.071199998	0.070878809
0.0713	0.071808499
0.071400002	0.072798609
0.071500003	0.073568505
0.071599998	0.074075735
0.071699999	0.07453292
0.071800001	0.07492418
0.071900003	0.074903614
0.071999997	0.074132256
0.072099999	0.072846728
0.0722	0.07182961
0.072300002	0.071721783
0.072400004	0.072407142
0.072499998	0.073187366
0.0726	0.073412491
0.072700001	0.07294998
0.072800003	0.072033103
0.072899997	0.070986739
0.072999999	0.070094137
0.073100001	0.06957765
0.073200002	0.069533952
0.073299997	0.069768073
0.073399998	0.069969234
0.0735	0.069920502
0.073600002	0.069708883
0.073700003	0.069513066
0.073799998	0.06942662
0.073899999	0.069507614
0.074000001	0.069973907
0.074100003	0.071076602
0.074199997	0.072783842
0.074299999	0.074544
0.0744	0.075684689
0.074500002	0.075948101
0.074600004	0.075515836
0.074699998	0.074663834
0.0748	0.073478354
0.074900001	0.07198109
0.075000003	0.070422155
0.075099997	0.069320036
0.075199999	0.068946087
0.075300001	0.069112608
0.075400002	0.069418755
0.075499997	0.069687471
0.075599998	0.070062235
0.0757	0.070628745
0.075800002	0.071241399
0.075900003	0.07172471
0.075999998	0.072072087
0.076099999	0.072342045
0.076200001	0.072455365
0.076300003	0.072265594
0.076399997	0.071851013
0.076499999	0.071459393
0.0766	0.071259588
0.076700002	0.071262757
0.076800004	0.071464454
0.076899998	0.071887548
0.077	0.07238365
0.077100001	0.072432309
0.077200003	0.071464499
0.077299997	0.069502617
0.077399999	0.067309522
0.077500001	0.065843998
0.077600002	0.065589604
0.077699997	0.066418797
0.077799998	0.067874957
0.0779	0.069587302
0.078000002	0.071255225
0.078100003	0.072553885
0.078199998	0.073307159
0.078299999	0.073660718
0.078400001	0.073937452
0.078500003	0.074223447
0.078599997	0.074216662
0.078699999	0.073577167
0.0788	0.072452951
0.078900002	0.071409401
0.079000004	0.070813473
0.079099998	0.070516394
0.0792	0.070199848
0.079300001	0.069913276
0.079400003	0.070032268
0.079499997	0.070701523
0.079599999	0.071553691
0.079700001	0.072174115
0.079800002	0.072545147
0.079899997	0.072925498
0.079999998	0.073345716
0.0801	0.073419438
0.080200002	0.072812003
0.080300003	0.071748733
0.080399998	0.070925221
0.080499999	0.07085397
0.080600001	0.071460928
0.080700003	0.07232767
0.080799997	0.07306565
0.080899999	0.073444029
0.081	0.073324105
0.081100002	0.072708399
0.081200004	0.071936833
0.081299998	0.071495451
0.0814	0.071601193
0.081500001	0.0719635
0.081600003	0.072146328
0.081699997	0.072017224
0.081799999	0.071781554
0.081900001	0.071597272
0.082000002	0.071428918
0.082099997	0.071296271
0.082199998	0.071464161
0.0823	0.072085805
0.082400002	0.07286918
0.082500003	0.073218169
0.082599998	0.072777345
0.082699999	0.07172715
0.082800001	0.070533165
0.082900003	0.069519932
0.082999997	0.068778089
0.083099999	0.068406432
0.0832	0.068634448
0.083300002	0.069511531
0.083400004	0.070722543
0.083499998	0.071762694
0.0836	0.072330785
0.083700001	0.072469573
0.083800003	0.072378878
0.083899997	0.072227925
0.083999999	0.072107852
0.084100001	0.072033679
0.084200002	0.071961451
0.084299997	0.071733584
0.084399998	0.071236604
0.0845	0.070597991
0.084600002	0.070163943
0.084700003	0.070121798
0.084799998	0.070254612
0.084899999	0.070125485
0.085000001	0.069595537
0.085100003	0.068999519
0.085199997	0.068791091
0.085299999	0.069084312
0.0854	0.069588383
0.085500002	0.069966789
0.085600004	0.070150864
0.085699998	0.070232799
0.0858	0.070252514
0.085900001	0.070117953
0.086000003	0.069740799
0.086099997	0.069263836
0.086199999	0.069040389
0.086300001	0.069382976
0.086400002	0.070320604
0.086499997	0.071596835
0.086599998	0.072783882
0.0867	0.073442877
0.086800002	0.073358294
0.086900003	0.072686514
0.086999998	0.071875451
0.087099999	0.071303141
0.087200001	0.070956719
0.087300003	0.07051517
0.087399997	0.069717126
0.087499999	0.06865799
0.0876	0.06779431
0.087700002	0.067540843
0.087800004	0.06801451
0.087899998	0.069160998
0.088	0.070764193
0.088100001	0.072321056
0.088200003	0.073221618
0.088299997	0.073135325
0.088399999	0.072299594
0.088500001	0.07139956
0.088600002	0.07104135
0.088699997	0.071371074
0.088799998	0.072125289
0.0889	0.072880539
0.089000002	0.073303791
0.089100003	0.0732036
0.089199998	0.072520902
0.089299999	0.071429314
0.089400001	0.070455372
0.089500003	0.070033124
0.089599997	0.070115162
0.089699999	0.070183118
0.0898	0.069767726
0.089900002	0.068957451
0.090000004	0.068417615
0.090099998	0.06878758
0.0902	0.070166865
0.090300001	0.072004136
0.090400003	0.073475544
0.090499997	0.074047831
0.090599999	0.07369515
0.090700001	0.072639705
0.090800002	0.071164061
0.090899997	0.069576673
0.090999998	0.068199116
0.0911	0.067262011
0.091200002	0.066924637
0.091300003	0.067269498
0.091399998	0.068221456
0.091499999	0.06942662
0.091600001	0.070254229
0.091700003	0.070282678
0.091799997	0.069709198
0.091899999	0.06916297
0.092	0.069142309
0.092100002	0.069629532
0.092200004	0.070244059
0.092299998	0.070781035
0.0924	0.071369301
0.092500001	0.072147651
0.092600003	0.07290323
0.092699997	0.073192669
0.092799999	0.072899412
0.092900001	0.072415899
0.093000002	0.072246248
0.093099996	0.072473355
0.093199998	0.072778817
0.0933	0.072878212
0.093400002	0.07280642
0.093500003	0.072751012
0.093599998	0.072769525
0.093699999	0.072702943
0.093800001	0.072355304
0.093900003	0.071678797
0.093999997	0.07084805
0.094099999	0.070200797
0.0942	0.070058268
0.094300002	0.070495819
0.094400004	0.071234299
0.094499998	0.071837606
0.0946	0.072112832
0.094700001	0.072244574
0.094800003	0.072552089
0.094899997	0.07307808
0.094999999	0.073509355
0.095100001	0.073562737
0.095200002	0.073411591
0.095299996	0.073498307
0.095399998	0.073989906
0.0955	0.074509851
0.095600002	0.074534505
0.095700003	0.073881657
0.095799997	0.072768557
0.095899999	0.071499179
0.096000001	0.07029243
0.096100003	0.069341322
0.096199997	0.068963299
0.096299999	0.069347171
0.0964	0.070247003
0.096500002	0.071112164
0.096600004	0.071602967
0.096699998	0.071778029
0.0968	0.071903589
0.096900001	0.072109896
0.097000003	0.072268413
0.097099997	0.072296547
0.097199999	0.07227228
0.097300001	0.072238163
0.097400002	0.072042499
0.097499996	0.071610616
0.097599998	0.071142185
0.0977	0.07095874
0.097800002	0.07111564
0.097900003	0.071260925
0.097999997	0.07112003
0.098099999	0.070881798
0.098200001	0.070928864
0.098300003	0.071278303
0.098399997	0.071467542
0.098499999	0.07113273
0.0986	0.07043907
0.098700002	0.069898523
0.098800004	0.069771544
0.098899998	0.069942414
0.099	0.070255211
0.099100001	0.070795429
0.099200003	0.071811957
0.099299997	0.073253885
0.099399999	0.074623648
0.099500001	0.07536391
0.099600002	0.075249209
0.099699996	0.074459324
0.099799998	0.07326777
0.0999	0.071870598
0.100000001	0.070523962
0.100100003	0.069635849
0.100199997	0.069422487
0.100299999	0.069670403
0.100400001	0.070073499
0.100500003	0.070452067
0.100599997	0.070803335
0.100699998	0.071096618
0.1008	0.071222535
0.100900002	0.071209897
0.101000004	0.071291629
0.101099998	0.071691997
0.101199999	0.072312119
0.101300001	0.072759917
0.101400003	0.072858456
0.101499997	0.07274244
0.101599999	0.07256365
0.1017	0.072230716
0.101800002	0.071566702
0.101899996	0.070726177
0.101999998	0.070110286
0.1021	0.069938912
0.102200001	0.069985162
0.102300003	0.069886907
0.102399997	0.069661894
0.102499999	0.069732785
0.102600001	0.070355032
0.102700002	0.071217078
0.102799997	0.071730522
0.102899998	0.071615731
0.103	0.071065477
0.103100002	0.070423046
0.103200004	0.06983579
0.103249997	0.069561577
0.103299998	0.069075281
0.103399999	0.068868799
0.103500001	0.068939343
0.103600003	0.069232438
0.103699997	0.069596649
0.103799999	0.069840733
0.1039	0.069950919
0.104000002	0.070242024
0.104099996	0.071073311
0.104199998	0.072382227
0.1043	0.073537138
0.104400001	0.073808461
0.104500003	0.073027341
0.104599997	0.071585899
0.104699999	0.070078686
0.104800001	0.06887457
0.104900002	0.068170947
0.104999997	0.068133903
0.105099998	0.068815804
0.1052	0.069959117
0.105300002	0.070978266
0.105400003	0.071386647
0.105499998	0.071215201
0.105599999	0.070881019
0.105700001	0.070733677
0.105800003	0.070732124
0.105899997	0.070612475
0.105999999	0.070332832
0.1061	0.070085551
0.106200002	0.070027501
0.106299996	0.070182663
0.106399998	0.070520324
0.1065	0.070926221
0.106600001	0.071169603
0.106700003	0.071057702
0.106799997	0.070722071
0.106899999	0.070551025
0.107000001	0.070637178
0.107100002	0.070599576
0.107199997	0.070093579
0.107299998	0.069484099
0.1074	0.06953053
0.107500002	0.070457249
0.107600003	0.071629746
0.107699998	0.072208849
0.107799999	0.07197358
0.107900001	0.071268083
0.108000003	0.070470913
0.108099997	0.069802501
0.108199999	0.069515533
0.1083	0.069765525
0.108400002	0.070370911
0.108499996	0.070819281
0.108599998	0.070795271
0.1087	0.070386809
0.108800001	0.069781548
0.108900003	0.069099908
0.108999997	0.068514623
0.109099999	0.068323871
0.109200001	0.068570972
0.109300002	0.068798723
0.109399997	0.068534527
0.109499998	0.068096341
0.1096	0.06837629
0.109700002	0.069710648
0.109800003	0.07138409
0.109899998	0.072422792
0.109999999	0.072615848
0.110100001	0.072483616
0.110200003	0.072349654
0.110299997	0.072080213
0.110399999	0.07158336
0.1105	0.071080577
0.110600002	0.070703963
0.110699996	0.070330833
0.110799998	0.069891202
0.1109	0.069580315
0.111000001	0.069601443
0.111100003	0.069825619
0.111199997	0.069937867
0.111299999	0.06991383
0.111400001	0.069901188
0.111500002	0.06983425
0.111599997	0.069401273
0.111699998	0.068492797
0.1118	0.067557159
0.111900002	0.06717638
0.112000003	0.067509472
0.112099998	0.068293999
0.112199999	0.069226274
0.112300001	0.070254954
0.112400003	0.071441637
0.112499997	0.072777417
0.112599999	0.074107921
0.1127	0.075159386
0.112800002	0.075634112
0.112899996	0.075373234
0.112999998	0.074515898
0.1131	0.073460822
0.113200001	0.072535084
0.113300003	0.071733237
0.113399997	0.070939894
0.113499999	0.070230678
0.113600001	0.069867449
0.113700002	0.069993095
0.113799997	0.070397407
0.113899998	0.070689002
0.114	0.070725942
0.114100002	0.070613001
0.114200003	0.070466645
0.114299998	0.070256759
0.114399999	0.069980512
0.114500001	0.069961233
0.114600003	0.070661823
0.114699997	0.072220906
0.114799999	0.074026833
0.1149	0.075065327
0.115000002	0.074764633
0.115099996	0.073436646
0.115199998	0.071931138
0.1153	0.070894382
0.115400001	0.070463917
0.115500003	0.070322203
0.115599997	0.069959676
0.115699999	0.068973798
0.115800001	0.067454266
0.115900002	0.066057873
0.115999997	0.065525669
0.116099998	0.066072213
0.1162	0.067336193
0.116300002	0.068892084
0.116400003	0.070545442
0.116499998	0.072129156
0.116599999	0.07324787
0.116700001	0.073543707
0.116800003	0.07317977
0.116899997	0.072628905
0.116999999	0.072071637
0.1171	0.071310881
0.117200002	0.070425257
0.117299996	0.07003632
0.117399998	0.070655223
0.1175	0.071987555
0.117600001	0.073089795
0.117700003	0.073291541
0.117799997	0.072636162
0.117899999	0.071631704
0.118000001	0.070783723
0.118100002	0.070411435
0.118199997	0.070544073
0.118299998	0.070765742
0.1184	0.070468149
0.118500002	0.06954835
0.118600003	0.06876144
0.118699998	0.068847472
0.118799999	0.069633999
0.118900001	0.070297526
0.119000003	0.070455214
0.119099997	0.070492524
0.119199999	0.070822856
