t	u	v	z						
3.20E-02	0.071629683	-8.33E-02	5.52E-01						
3.21E-02	0.071507949	-9.56E-02	4.33E-01						
3.22E-02	0.07120928	-1.09E-01	8.65E-02						
3.23E-02	0.071038649	-1.31E-01	-4.06E-01						
3.24E-02	0.071106751	-1.79E-01	-8.19E-01						
3.25E-02	0.071279904	-2.48E-01	-9.64E-01						
3.26E-02	0.071399733	-3.07E-01	-8.80E-01						
3.27E-02	0.071537549	-3.23E-01	-7.20E-01						
3.28E-02	0.071943745	-2.68E-01	-5.71E-01						
3.29E-02	0.072677504	-1.60E-01	-4.41E-01						
3.30E-02	0.073344677	-5.04E-02	-2.98E-01						
3.31E-02	0.07330714	2.11E-02	-1.17E-01						
3.32E-02	0.07222606	6.56E-02	8.86E-02						
3.33E-02	0.070558075	1.18E-01	2.60E-01						
3.34E-02	0.069183729	1.80E-01	3.33E-01						
3.35E-02	0.068632323	2.30E-01	2.90E-01						
3.36E-02	0.068775939	2.40E-01	1.87E-01						
3.37E-02	0.069174361	1.89E-01	1.02E-01						
3.38E-02	0.069525277	8.80E-02	7.39E-02						
3.39E-02	0.069807583	-2.83E-02	7.67E-02						
3.40E-02	0.070034944	-1.18E-01	9.94E-02						
3.41E-02	0.070084855	-1.46E-01	1.53E-01						
3.42E-02	0.069835744	-1.06E-01	2.16E-01						
3.43E-02	0.06942608	-7.01E-03	2.06E-01						
3.44E-02	0.069238588	1.24E-01	6.16E-02						
3.45E-02	0.069531307	2.52E-01	-1.53E-01						
3.46E-02	0.070237838	3.37E-01	-2.85E-01						
3.47E-02	0.071027873	3.50E-01	-2.45E-01						
3.48E-02	0.071616762	2.95E-01	-1.07E-01						
3.49E-02	0.071906285	1.97E-01	-9.84E-03						
3.50E-02	0.071874339	9.51E-02	-1.06E-02						
3.51E-02	0.071429361	2.32E-02	-1.03E-01						
3.52E-02	0.070612776	1.56E-03	-2.52E-01						
3.53E-02	0.069594638	3.41E-02	-3.55E-01						
3.54E-02	0.06865592	9.06E-02	-2.92E-01						
3.55E-02	0.068103831	1.32E-01	-5.86E-02						
3.56E-02	0.068194906	1.37E-01	2.42E-01						
3.57E-02	0.06893244	1.10E-01	4.91E-01						
3.58E-02	0.069993698	6.93E-02	6.13E-01						
3.59E-02	0.070807412	3.75E-02	6.06E-01						
3.60E-02	0.070891786	2.64E-02	5.07E-01						
3.61E-02	0.070229154	2.49E-02	3.70E-01						
3.62E-02	0.06933338	1.50E-02	2.48E-01						
3.63E-02	0.068785614	-2.12E-02	1.67E-01						
3.64E-02	0.068764032	-8.73E-02	1.14E-01						
3.65E-02	0.068989079	-1.61E-01	1.88E-02						
3.66E-02	0.069040629	-2.11E-01	-1.45E-01						
3.67E-02	0.068708068	-2.16E-01	-3.03E-01						
3.68E-02	0.068132861	-1.86E-01	-3.95E-01						
3.69E-02	0.067604396	-1.45E-01	-4.17E-01						
3.70E-02	0.067330565	-1.15E-01	-3.94E-01						
3.71E-02	0.067440112	-1.03E-01	-3.61E-01						
3.72E-02	0.068026873	-1.03E-01	-3.52E-01						
3.73E-02	0.069188383	-1.07E-01	-3.70E-01						
3.74E-02	0.070810844	-1.04E-01	-3.88E-01						
3.75E-02	0.072431273	-7.92E-02	-3.81E-01						
3.76E-02	0.073437717	-2.53E-02	-3.36E-01						
3.77E-02	0.073504963	5.01E-02	-2.54E-01						
3.78E-02	0.072830288	1.28E-01	-1.83E-01						
3.79E-02	0.071946797	1.85E-01	-1.71E-01						
3.80E-02	0.071336941	1.87E-01	-2.28E-01						
3.81E-02	0.071212648	1.09E-01	-3.22E-01						
3.82E-02	0.071574779	-4.80E-02	-3.85E-01						
3.83E-02	0.072169897	-2.39E-01	-3.06E-01						
3.84E-02	0.072583459	-3.93E-01	-3.08E-02						
3.85E-02	0.072519015	-4.47E-01	3.00E-01						
3.86E-02	0.072029206	-3.85E-01	4.47E-01						
3.87E-02	0.071424231	-2.35E-01	3.59E-01						
3.88E-02	0.071012815	-5.00E-02	2.06E-01						
3.89E-02	0.070828429	1.15E-01	1.63E-01						
3.90E-02	0.070635196	2.11E-01	2.15E-01						
3.91E-02	0.070180982	2.37E-01	2.32E-01						
3.92E-02	0.069363157	2.35E-01	1.53E-01						
3.93E-02	0.068235902	2.49E-01	1.11E-02						
3.94E-02	0.066994387	2.98E-01	-1.28E-01						
3.95E-02	0.065941953	3.63E-01	-2.20E-01						
3.96E-02	0.065468143	4.09E-01	-2.48E-01						
3.97E-02	0.065966451	4.00E-01	-2.16E-01						
3.98E-02	0.06748105	3.29E-01	-1.75E-01						
3.99E-02	0.069524752	2.13E-01	-1.90E-01						
4.00E-02	0.0713898	8.17E-02	-2.90E-01						
4.01E-02	0.072645458	-3.19E-02	-4.33E-01						
4.02E-02	0.073310128	-1.09E-01	-5.24E-01						
4.03E-02	0.073612907	-1.55E-01	-4.92E-01						
4.04E-02	0.073544859	-1.82E-01	-3.21E-01						
4.05E-02	0.072909075	-2.04E-01	-6.33E-02						
4.06E-02	0.071727133	-2.22E-01	1.70E-01						
4.07E-02	0.070552448	-2.20E-01	2.83E-01						
4.08E-02	0.069976589	-1.85E-01	2.76E-01						
4.09E-02	0.07005606	-1.20E-01	2.28E-01						
4.10E-02	0.07039352	-5.61E-02	1.99E-01						
4.11E-02	0.070619712	-2.81E-02	2.01E-01						
4.12E-02	0.07061921	-4.15E-02	2.04E-01						
4.13E-02	0.070439383	-7.79E-02	1.79E-01						
4.14E-02	0.070110543	-1.01E-01	1.11E-01						
4.15E-02	0.069664397	-7.98E-02	1.94E-02						
4.16E-02	0.069208833	-2.24E-03	-5.71E-02						
4.17E-02	0.068913878	1.17E-01	-7.60E-02						
4.18E-02	0.06895094	2.39E-01	-2.23E-02						
4.19E-02	0.069297907	3.21E-01	7.17E-02						
4.20E-02	0.069736656	3.26E-01	1.39E-01						
4.21E-02	0.06998008	2.47E-01	1.24E-01						
4.22E-02	0.069933048	1.11E-01	4.04E-02						
4.23E-02	0.069740649	-4.59E-02	-4.47E-02						
4.24E-02	0.06963668	-1.88E-01	-8.27E-02						
4.25E-02	0.0697758	-2.91E-01	-9.45E-02						
4.26E-02	0.070150077	-3.35E-01	-1.01E-01						
4.27E-02	0.0706433	-3.22E-01	-6.62E-02						
4.28E-02	0.071158971	-2.82E-01	4.31E-02						
4.29E-02	0.071643411	-2.42E-01	2.03E-01						
4.30E-02	0.072080737	-2.23E-01	3.62E-01						
4.31E-02	0.072482225	-2.25E-01	4.50E-01						
4.32E-02	0.072775922	-2.28E-01	3.70E-01						
4.33E-02	0.07278342	-2.10E-01	1.10E-01						
4.34E-02	0.072367354	-1.66E-01	-2.18E-01						
4.35E-02	0.071630842	-1.15E-01	-4.75E-01						
4.36E-02	0.07081706	-6.81E-02	-5.71E-01						
4.37E-02	0.070105364	-2.61E-02	-4.71E-01						
4.38E-02	0.069549662	1.23E-02	-2.07E-01						
4.39E-02	0.069218332	3.70E-02	1.30E-01						
4.40E-02	0.069203437	3.32E-02	4.07E-01						
4.41E-02	0.069418564	-7.41E-03	4.81E-01						
4.42E-02	0.069552442	-6.77E-02	3.20E-01						
4.43E-02	0.069391879	-1.12E-01	3.60E-02						
4.44E-02	0.069061356	-1.01E-01	-2.01E-01						
4.45E-02	0.068899245	-2.35E-02	-2.99E-01						
4.46E-02	0.06914817	8.75E-02	-2.81E-01						
4.47E-02	0.069744397	1.74E-01	-2.10E-01						
4.48E-02	0.07036899	1.92E-01	-1.25E-01						
4.49E-02	0.070773773	1.38E-01	-4.74E-02						
4.50E-02	0.070953478	4.37E-02	2.43E-02						
4.51E-02	0.071031848	-5.39E-02	9.88E-02						
4.52E-02	0.071138814	-1.22E-01	1.82E-01						
4.53E-02	0.071387291	-1.45E-01	2.61E-01						
4.54E-02	0.071834479	-1.22E-01	2.67E-01						
4.55E-02	0.072498506	-7.71E-02	1.29E-01						
4.56E-02	0.073224033	-4.66E-02	-1.07E-01						
4.57E-02	0.073586838	-5.39E-02	-2.95E-01						
4.58E-02	0.073255155	-9.53E-02	-3.44E-01						
4.59E-02	0.072370288	-1.50E-01	-2.92E-01						
4.60E-02	0.071417634	-1.95E-01	-2.05E-01						
4.61E-02	0.070779922	-2.15E-01	-1.13E-01						
4.62E-02	0.070413671	-2.00E-01	-1.84E-02						
4.63E-02	0.070309852	-1.44E-01	7.04E-02						
4.64E-02	0.07069303	-4.59E-02	1.06E-01						
4.65E-02	0.071723791	8.50E-02	2.82E-02						
4.66E-02	0.072999154	2.14E-01	-1.56E-01						
4.67E-02	0.073689367	2.93E-01	-3.62E-01						
4.68E-02	0.073301942	2.95E-01	-4.92E-01						
4.69E-02	0.072130703	2.37E-01	-5.22E-01						
4.70E-02	0.070935323	1.57E-01	-4.84E-01						
4.71E-02	0.070134037	8.82E-02	-4.13E-01						
4.72E-02	0.069602339	4.69E-02	-3.25E-01						
4.73E-02	0.069042557	3.58E-02	-2.42E-01						
4.74E-02	0.068357569	4.20E-02	-1.98E-01						
4.75E-02	0.067768245	5.41E-02	-1.94E-01						
4.76E-02	0.067624652	6.73E-02	-1.67E-01						
4.77E-02	0.06818816	7.66E-02	-4.42E-02						
4.78E-02	0.06943432	7.96E-02	1.82E-01						
