# time,pos_x,pos_y,vel_x,vel_y,mre_x,mre_y,gol_x,gol_y,rpn_x,rpn_y,fin_x,fin_y,tile
8.940000,1.694095,0.136870,0.220465,-0.902677,0.000000,0.000000,-11.940948,-6.368696,5.355349,0.218102,0.030097,-0.123240,24.557078
8.960000,1.697181,0.117574,0.087559,-1.026168,-0.000000,0.000000,-11.971806,-6.175738,5.256177,0.059540,-0.005327,0.062333,24.655709
8.980000,1.697581,0.095861,-0.047735,-1.143952,0.000000,-0.000000,-11.975812,-5.958609,5.170188,-0.099432,0.014829,0.355736,24.780820
9.000000,1.695269,0.071871,-0.183313,-1.253390,0.000000,0.000000,-11.952692,-5.718714,5.094929,-0.259806,0.110830,0.757829,24.927656
9.020000,1.690263,0.045797,-0.316794,-1.352016,-0.000000,0.000000,-11.902626,-5.457974,5.027846,-0.422137,0.294071,1.255214,25.089527
9.040000,1.682628,0.017876,-0.445746,-1.437824,0.000000,0.000000,-11.826277,-5.178764,4.966352,-0.586518,0.564336,1.820360,25.258373
9.060000,1.672478,-0.011621,-0.567929,-1.509508,-0.000000,-0.000000,-11.724780,-4.883788,4.907932,-0.752582,0.909338,2.417166,25.425959
9.080000,1.659968,-0.042406,-0.681527,-1.566572,0.000000,0.000000,-11.599679,-4.575937,4.850272,-0.919555,1.307613,3.005710,25.584674
9.100000,1.645283,-0.074188,-0.785285,-1.609321,0.000000,0.000000,-11.452827,-4.258115,4.791385,-1.086336,1.732814,3.551230,25.728665
9.120000,1.628627,-0.106690,-0.878556,-1.638714,0.000000,0.000000,-11.286265,-3.933100,4.729711,-1.251610,2.158844,4.026776,25.853984
9.140000,1.610211,-0.139657,-0.961247,-1.656160,-0.000000,0.000000,-11.102111,-3.603427,4.664174,-1.413975,2.563535,4.416831,25.958796
9.160000,1.590245,-0.172868,-1.033710,-1.663302,0.000000,-0.000000,-10.902449,-3.271323,4.594197,-1.572063,2.930727,4.715766,26.042932
9.180000,1.568926,-0.206132,-1.096605,-1.661818,-0.000000,-0.000000,-10.689265,-2.938681,4.519671,-1.724638,3.250567,4.925986,26.107453
9.200000,1.546439,-0.239294,-1.150768,-1.653298,-0.000000,-0.000000,-10.464389,-2.607064,4.440901,-1.870683,3.518696,5.055357,26.154205
9.220000,1.522948,-0.272226,-1.197102,-1.639154,0.000000,-0.000000,-10.229479,-2.277736,4.358519,-2.009442,3.734844,5.114003,26.185299
9.240000,1.498601,-0.304830,-1.236505,-1.620590,-0.000000,0.000000,-9.986010,-1.951697,4.273400,-2.140445,3.901541,5.113551,26.203008
9.260000,1.473528,-0.337027,-1.269813,-1.598600,-0.000000,0.000000,-9.735284,-1.629728,4.186573,-2.263505,4.022729,5.064318,26.209333
9.280000,1.447844,-0.368757,-1.297779,-1.573983,0.000000,-0.000000,-9.478441,-1.312431,4.099151,-2.378705,4.103178,4.976491,26.206199
9.300000,1.421648,-0.399973,-1.321061,-1.547374,0.000000,-0.000000,-9.216484,-1.000267,4.012261,-2.486360,4.147595,4.858137,26.195146
9.320000,1.395029,-0.430642,-1.340216,-1.519269,-0.000000,-0.000000,-8.950292,-0.693581,3.927001,-2.586992,4.160548,4.716413,26.177543
9.340000,1.368064,-0.460737,-1.355713,-1.490055,0.000000,0.000000,-8.680641,-0.392633,3.844403,-2.681281,4.146115,4.556986,26.154478
9.360000,1.340822,-0.490239,-1.367938,-1.460036,0.000000,0.000000,-8.408225,-0.097613,3.765415,-2.770037,4.107896,4.384471,26.126841
9.380000,1.313366,-0.519134,-1.377203,-1.429453,-0.000000,0.000000,-8.133663,0.191344,3.690888,-2.854166,4.049076,4.202724,26.095387
9.400000,1.285752,-0.547414,-1.383761,-1.398501,-0.000000,0.000000,-7.857524,0.474144,3.621575,-2.934647,3.972257,4.014569,26.060659
9.420000,1.258033,-0.575073,-1.387809,-1.367340,-0.000000,-0.000000,-7.580326,0.750730,3.558138,-3.012502,3.879889,3.822703,26.023197
9.440000,1.230256,-0.602108,-1.389500,-1.336111,0.000000,-0.000000,-7.302557,1.021075,3.501153,-3.088791,3.773777,3.628777,25.983310
9.460000,1.202468,-0.628518,-1.388947,-1.304938,0.000000,0.000000,-7.024676,1.285178,3.451123,-3.164593,3.655818,3.434713,25.941389
9.480000,1.174712,-0.654306,-1.386233,-1.273938,0.000000,0.000000,-6.747122,1.543062,3.408492,-3.241008,3.527392,3.241652,25.897642
9.500000,1.147032,-0.679477,-1.381410,-1.243228,-0.000000,0.000000,-6.470323,1.794773,3.373657,-3.319149,3.389903,3.050816,25.852320
9.520000,1.119470,-0.704038,-1.374510,-1.212920,0.000000,0.000000,-6.194697,2.040380,3.346984,-3.400155,3.244518,2.863095,25.805594
9.540000,1.092066,-0.727998,-1.365538,-1.183137,-0.000000,-0.000000,-5.920657,2.279976,3.328824,-3.485186,3.092308,2.679254,25.757615
9.560000,1.064862,-0.751368,-1.354484,-1.154002,0.000000,-0.000000,-5.648620,2.513678,3.319523,-3.575446,2.934354,2.500039,25.708549
9.580000,1.037900,-0.774163,-1.341317,-1.125655,-0.000000,-0.000000,-5.379004,2.741629,3.319434,-3.672191,2.771498,2.325886,25.658474
9.600000,1.011224,-0.796400,-1.325988,-1.098241,-0.000000,0.000000,-5.112237,2.964002,3.328926,-3.776748,2.604833,2.157449,25.607570
9.620000,0.984876,-0.818100,-1.308434,-1.071926,-0.000000,0.000000,-4.848758,3.180999,3.348388,-3.890539,2.435059,1.994907,25.555872
9.640000,0.958902,-0.839286,-1.288570,-1.046890,0.000000,0.000000,-4.589018,3.392858,3.378235,-4.015098,2.263296,1.838804,25.503568
9.660000,0.933349,-0.859985,-1.266298,-1.023336,0.000000,0.000000,-4.333490,3.599854,3.418905,-4.152106,2.090349,1.689279,25.450726
9.680000,0.908267,-0.880231,-1.241497,-1.001489,0.000000,0.000000,-4.082667,3.802306,3.470853,-4.303414,1.917283,1.546633,25.397514
9.700000,0.883707,-0.900058,-1.214030,-0.981605,0.000000,-0.000000,-3.837069,4.000580,3.534542,-4.471081,1.745116,1.411019,25.344077
9.720000,0.859724,-0.919510,-1.183738,-0.963971,0.000000,-0.000000,-3.597243,4.195098,3.610403,-4.657401,1.574968,1.282567,25.290599
9.740000,0.836377,-0.938634,-1.150443,-0.948909,-0.000000,-0.000000,-3.363774,4.386340,3.698788,-4.864933,1.408140,1.161470,25.237348
9.760000,0.813728,-0.957486,-1.113944,-0.936786,0.000000,-0.000000,-3.137280,4.574857,3.799896,-5.096523,1.245906,1.047760,25.184579
9.780000,0.791842,-0.976128,-1.074027,-0.928010,-0.000000,-0.000000,-2.918424,4.761277,3.913653,-5.355312,1.089925,0.941763,25.132749
9.800000,0.770791,-0.994631,-1.030462,-0.923040,0.000000,0.000000,-2.707912,4.946315,4.039546,-5.644701,0.941717,0.843546,25.082287
9.820000,0.750650,-1.013078,-0.983016,-0.922380,-0.000000,0.000000,-2.506498,5.130780,4.176378,-5.968267,0.803270,0.753732,25.033924
9.840000,0.731498,-1.031559,-0.931467,-0.926580,-0.000000,-0.000000,-2.314979,5.315591,4.321932,-6.329582,0.676440,0.672894,24.988453
9.860000,0.713420,-1.050178,-0.875628,-0.936220,-0.000000,-0.000000,-2.134197,5.501775,4.472505,-6.731849,0.563260,0.602245,24.946981
9.880000,0.696502,-1.069048,-0.815383,-0.951886,-0.000000,-0.000000,-1.965022,5.690481,4.622346,-7.177323,0.465559,0.543511,24.910836
9.900000,0.680834,-1.088297,-0.750743,-0.974123,0.000000,0.000000,-1.808337,5.882968,4.763004,-7.666355,0.384799,0.499298,24.881627
9.920000,0.666500,-1.108060,-0.681914,-1.003366,0.000000,-0.000000,-1.665005,6.080597,4.882753,-8.196040,0.321716,0.473410,24.861250
9.940000,0.653582,-1.128480,-0.609333,-1.039919,0.000000,-0.000000,-1.535821,6.284799,4.979832,-8.782586,0.275871,0.470816,24.851719
9.960000,0.642152,-1.149715,-0.532961,-1.085307,-0.000000,0.000000,-1.421524,6.497153,5.094934,-9.532526,0.246202,0.501465,24.856350
9.980000,0.632291,-1.171968,-0.452569,-1.142124,-0.000000,-0.000000,-1.322906,6.719685,5.208241,-10.468490,0.230489,0.581675,24.879993
10.000000,0.624074,-1.195492,-0.368626,-1.212652,-0.000000,-0.000000,-1.240736,6.954918,5.284316,-11.588710,0.223534,0.735449,24.928576
